识别时间,交易日,龙头品种,跟涨品种,板块,方向,20日收益率相关系数,相关样本数,龙头当前涨跌幅,跟涨品种当前涨跌幅,触发原因
2018-09-10 14:59:00,2018-09-10,BU,FU,能源油品,向上,0.6413637307,20,0.0519929420,0.0142896824,同板块；过去20个交易日日收益率相关系数=0.6414，不低于阈值0.50；当前方向一致：龙头=5.1993%，候选=1.4290%，同为上涨
2018-09-10 15:00:00,2018-09-10,A,M,油脂油料,向上,0.8608177781,20,0.0457548948,0.0155013302,同板块；过去20个交易日日收益率相关系数=0.8608，不低于阈值0.50；当前方向一致：龙头=4.5755%，候选=1.5501%，同为上涨
2018-09-10 15:00:00,2018-09-10,A,B,油脂油料,向上,0.8299077746,20,0.0457548948,0.0221101440,同板块；过去20个交易日日收益率相关系数=0.8299，不低于阈值0.50；当前方向一致：龙头=4.5755%，候选=2.2110%，同为上涨
2018-09-10 15:00:00,2018-09-10,A,RM,油脂油料,向上,0.7884412688,20,0.0457548948,0.0171426707,同板块；过去20个交易日日收益率相关系数=0.7884，不低于阈值0.50；当前方向一致：龙头=4.5755%，候选=1.7143%，同为上涨
2018-09-10 15:00:00,2018-09-10,BU,FU,能源油品,向上,0.6413637307,20,0.0519411427,0.0149895325,同板块；过去20个交易日日收益率相关系数=0.6414，不低于阈值0.50；当前方向一致：龙头=5.1941%，候选=1.4990%，同为上涨
2018-09-25 10:59:00,2018-09-25,SC,FU,能源油品,向上,0.9165274731,20,0.0333805080,0.0362278426,同板块；过去20个交易日日收益率相关系数=0.9165，不低于阈值0.50；当前方向一致：龙头=3.3381%，候选=3.6228%，同为上涨
2018-09-25 11:30:00,2018-09-25,SC,FU,能源油品,向上,0.9165274731,20,0.0341299647,0.0367106462,同板块；过去20个交易日日收益率相关系数=0.9165，不低于阈值0.50；当前方向一致：龙头=3.4130%，候选=3.6711%，同为上涨
2018-09-25 13:59:00,2018-09-25,M,B,油脂油料,向上,0.9049687108,20,0.0288626569,0.0164690544,同板块；过去20个交易日日收益率相关系数=0.9050，不低于阈值0.50；当前方向一致：龙头=2.8863%，候选=1.6469%，同为上涨
2018-09-25 13:59:00,2018-09-25,M,RM,油脂油料,向上,0.8282708417,20,0.0288626569,0.0214293030,同板块；过去20个交易日日收益率相关系数=0.8283，不低于阈值0.50；当前方向一致：龙头=2.8863%，候选=2.1429%，同为上涨
2018-09-25 13:59:00,2018-09-25,M,A,油脂油料,向上,0.7439277550,20,0.0288626569,0.0106075376,同板块；过去20个交易日日收益率相关系数=0.7439，不低于阈值0.50；当前方向一致：龙头=2.8863%，候选=1.0608%，同为上涨
2018-09-25 13:59:00,2018-09-25,SC,FU,能源油品,向上,0.9165274731,20,0.0343233409,0.0323541117,同板块；过去20个交易日日收益率相关系数=0.9165，不低于阈值0.50；当前方向一致：龙头=3.4323%，候选=3.2354%，同为上涨
2018-10-08 13:59:00,2018-10-08,PP,L,烯烃塑料,向上,0.6960358821,20,0.0236126001,0.0119428448,同板块；过去20个交易日日收益率相关系数=0.6960，不低于阈值0.50；当前方向一致：龙头=2.3613%，候选=1.1943%，同为上涨
2018-10-08 14:59:00,2018-10-08,PP,L,烯烃塑料,向上,0.6960358821,20,0.0405134798,0.0197320618,同板块；过去20个交易日日收益率相关系数=0.6960，不低于阈值0.50；当前方向一致：龙头=4.0513%，候选=1.9732%，同为上涨
2018-10-08 15:00:00,2018-10-08,PP,L,烯烃塑料,向上,0.6960358821,20,0.0388822252,0.0213325584,同板块；过去20个交易日日收益率相关系数=0.6960，不低于阈值0.50；当前方向一致：龙头=3.8882%，候选=2.1333%，同为上涨
2018-10-09 11:30:00,2018-10-09,FU,SC,能源油品,向上,0.8984897541,20,0.0495325449,0.0379601425,同板块；过去20个交易日日收益率相关系数=0.8985，不低于阈值0.50；当前方向一致：龙头=4.9533%，候选=3.7960%，同为上涨
2018-10-09 13:59:00,2018-10-09,FU,SC,能源油品,向上,0.8984897541,20,0.0498049847,0.0318641298,同板块；过去20个交易日日收益率相关系数=0.8985，不低于阈值0.50；当前方向一致：龙头=4.9805%，候选=3.1864%，同为上涨
2018-10-09 14:59:00,2018-10-09,FU,SC,能源油品,向上,0.8984897541,20,0.0498501242,0.0351393050,同板块；过去20个交易日日收益率相关系数=0.8985，不低于阈值0.50；当前方向一致：龙头=4.9850%，候选=3.5139%，同为上涨
2018-10-09 15:00:00,2018-10-09,FU,SC,能源油品,向上,0.8984897541,20,0.0499274320,0.0356559465,同板块；过去20个交易日日收益率相关系数=0.8985，不低于阈值0.50；当前方向一致：龙头=4.9927%，候选=3.5656%，同为上涨
2018-10-12 10:59:00,2018-10-12,AU,AG,贵金属,向上,0.7532842169,20,0.0152995372,0.0102833210,同板块；过去20个交易日日收益率相关系数=0.7533，不低于阈值0.50；当前方向一致：龙头=1.5300%，候选=1.0283%，同为上涨
2018-10-12 11:30:00,2018-10-12,AU,AG,贵金属,向上,0.7532842169,20,0.0152876592,0.0107024955,同板块；过去20个交易日日收益率相关系数=0.7533，不低于阈值0.50；当前方向一致：龙头=1.5288%，候选=1.0702%，同为上涨
2018-11-01 23:30:00,2018-11-02,M,RM,油脂油料,向下,0.8497590944,20,-0.0367030033,-0.0287810199,同板块；过去20个交易日日收益率相关系数=0.8498，不低于阈值0.50；当前方向一致：龙头=-3.6703%，候选=-2.8781%，同为下跌
2018-11-01 23:30:00,2018-11-02,M,B,油脂油料,向下,0.8138682215,20,-0.0367030033,-0.0217233824,同板块；过去20个交易日日收益率相关系数=0.8139，不低于阈值0.50；当前方向一致：龙头=-3.6703%，候选=-2.1723%，同为下跌
2018-11-01 23:30:00,2018-11-02,M,A,油脂油料,向下,0.6105612362,20,-0.0367030033,-0.0249130723,同板块；过去20个交易日日收益率相关系数=0.6106，不低于阈值0.50；当前方向一致：龙头=-3.6703%，候选=-2.4913%，同为下跌
2018-11-02 09:59:00,2018-11-02,M,RM,油脂油料,向下,0.8497590944,20,-0.0360721509,-0.0298725752,同板块；过去20个交易日日收益率相关系数=0.8498，不低于阈值0.50；当前方向一致：龙头=-3.6072%，候选=-2.9873%，同为下跌
2018-11-02 09:59:00,2018-11-02,M,B,油脂油料,向下,0.8138682215,20,-0.0360721509,-0.0218703829,同板块；过去20个交易日日收益率相关系数=0.8139，不低于阈值0.50；当前方向一致：龙头=-3.6072%，候选=-2.1870%，同为下跌
2018-11-02 09:59:00,2018-11-02,M,A,油脂油料,向下,0.6105612362,20,-0.0360721509,-0.0228134081,同板块；过去20个交易日日收益率相关系数=0.6106，不低于阈值0.50；当前方向一致：龙头=-3.6072%，候选=-2.2813%，同为下跌
2018-11-02 10:59:00,2018-11-02,M,RM,油脂油料,向下,0.8497590944,20,-0.0371146209,-0.0327980810,同板块；过去20个交易日日收益率相关系数=0.8498，不低于阈值0.50；当前方向一致：龙头=-3.7115%，候选=-3.2798%，同为下跌
2018-11-02 10:59:00,2018-11-02,M,B,油脂油料,向下,0.8138682215,20,-0.0371146209,-0.0277702771,同板块；过去20个交易日日收益率相关系数=0.8139，不低于阈值0.50；当前方向一致：龙头=-3.7115%，候选=-2.7770%，同为下跌
2018-11-02 10:59:00,2018-11-02,M,A,油脂油料,向下,0.6105612362,20,-0.0371146209,-0.0297672747,同板块；过去20个交易日日收益率相关系数=0.6106，不低于阈值0.50；当前方向一致：龙头=-3.7115%，候选=-2.9767%，同为下跌
2018-11-02 11:30:00,2018-11-02,M,RM,油脂油料,向下,0.8497590944,20,-0.0368388394,-0.0318901522,同板块；过去20个交易日日收益率相关系数=0.8498，不低于阈值0.50；当前方向一致：龙头=-3.6839%，候选=-3.1890%，同为下跌
2018-11-02 11:30:00,2018-11-02,M,B,油脂油料,向下,0.8138682215,20,-0.0368388394,-0.0263325333,同板块；过去20个交易日日收益率相关系数=0.8139，不低于阈值0.50；当前方向一致：龙头=-3.6839%，候选=-2.6333%，同为下跌
2018-11-02 11:30:00,2018-11-02,M,A,油脂油料,向下,0.6105612362,20,-0.0368388394,-0.0269541724,同板块；过去20个交易日日收益率相关系数=0.6106，不低于阈值0.50；当前方向一致：龙头=-3.6839%，候选=-2.6954%，同为下跌
2018-11-02 13:59:00,2018-11-02,M,RM,油脂油料,向下,0.8497590944,20,-0.0367704327,-0.0313462131,同板块；过去20个交易日日收益率相关系数=0.8498，不低于阈值0.50；当前方向一致：龙头=-3.6770%，候选=-3.1346%，同为下跌
2018-11-02 13:59:00,2018-11-02,M,B,油脂油料,向下,0.8138682215,20,-0.0367704327,-0.0288543114,同板块；过去20个交易日日收益率相关系数=0.8139，不低于阈值0.50；当前方向一致：龙头=-3.6770%，候选=-2.8854%，同为下跌
2018-11-02 13:59:00,2018-11-02,M,A,油脂油料,向下,0.6105612362,20,-0.0367704327,-0.0374031004,同板块；过去20个交易日日收益率相关系数=0.6106，不低于阈值0.50；当前方向一致：龙头=-3.6770%，候选=-3.7403%，同为下跌
2018-11-02 14:59:00,2018-11-02,M,RM,油脂油料,向下,0.8497590944,20,-0.0360436246,-0.0303199242,同板块；过去20个交易日日收益率相关系数=0.8498，不低于阈值0.50；当前方向一致：龙头=-3.6044%，候选=-3.0320%，同为下跌
2018-11-02 14:59:00,2018-11-02,M,B,油脂油料,向下,0.8138682215,20,-0.0360436246,-0.0275981886,同板块；过去20个交易日日收益率相关系数=0.8139，不低于阈值0.50；当前方向一致：龙头=-3.6044%，候选=-2.7598%，同为下跌
2018-11-02 14:59:00,2018-11-02,M,A,油脂油料,向下,0.6105612362,20,-0.0360436246,-0.0316628908,同板块；过去20个交易日日收益率相关系数=0.6106，不低于阈值0.50；当前方向一致：龙头=-3.6044%，候选=-3.1663%，同为下跌
2018-11-02 15:00:00,2018-11-02,M,RM,油脂油料,向下,0.8497590944,20,-0.0361391846,-0.0302235012,同板块；过去20个交易日日收益率相关系数=0.8498，不低于阈值0.50；当前方向一致：龙头=-3.6139%，候选=-3.0224%，同为下跌
2018-11-02 15:00:00,2018-11-02,M,B,油脂油料,向下,0.8138682215,20,-0.0361391846,-0.0279682190,同板块；过去20个交易日日收益率相关系数=0.8139，不低于阈值0.50；当前方向一致：龙头=-3.6139%，候选=-2.7968%，同为下跌
2018-11-02 15:00:00,2018-11-02,M,A,油脂油料,向下,0.6105612362,20,-0.0361391846,-0.0297592650,同板块；过去20个交易日日收益率相关系数=0.6106，不低于阈值0.50；当前方向一致：龙头=-3.6139%，候选=-2.9759%，同为下跌
2018-12-03 10:59:00,2018-12-03,CS,C,谷物淀粉,向下,0.7538849602,20,-0.0187753499,-0.0235583318,同板块；过去20个交易日日收益率相关系数=0.7539，不低于阈值0.50；当前方向一致：龙头=-1.8775%，候选=-2.3558%，同为下跌
2018-12-03 11:30:00,2018-12-03,CS,C,谷物淀粉,向下,0.7538849602,20,-0.0198930306,-0.0213414907,同板块；过去20个交易日日收益率相关系数=0.7539，不低于阈值0.50；当前方向一致：龙头=-1.9893%，候选=-2.1341%，同为下跌
2018-12-03 13:59:00,2018-12-03,CS,C,谷物淀粉,向下,0.7538849602,20,-0.0208371020,-0.0214807537,同板块；过去20个交易日日收益率相关系数=0.7539，不低于阈值0.50；当前方向一致：龙头=-2.0837%，候选=-2.1481%，同为下跌
2018-12-03 14:59:00,2018-12-03,CS,C,谷物淀粉,向下,0.7538849602,20,-0.0221788226,-0.0212949433,同板块；过去20个交易日日收益率相关系数=0.7539，不低于阈值0.50；当前方向一致：龙头=-2.2179%，候选=-2.1295%，同为下跌
2018-12-03 15:00:00,2018-12-03,CS,C,谷物淀粉,向下,0.7538849602,20,-0.0257849371,-0.0207931901,同板块；过去20个交易日日收益率相关系数=0.7539，不低于阈值0.50；当前方向一致：龙头=-2.5785%，候选=-2.0793%，同为下跌
2018-12-27 00:59:00,2018-12-27,AG,AU,贵金属,向上,0.7016227577,20,0.0151919759,0.0002110944,同板块；过去20个交易日日收益率相关系数=0.7016，不低于阈值0.50；当前方向一致：龙头=1.5192%，候选=0.0211%，同为上涨
2018-12-28 13:59:00,2018-12-28,AG,AU,贵金属,向上,0.5311531020,20,0.0135349813,0.0026962669,同板块；过去20个交易日日收益率相关系数=0.5312，不低于阈值0.50；当前方向一致：龙头=1.3535%，候选=0.2696%，同为上涨
2018-12-28 14:59:00,2018-12-28,AG,AU,贵金属,向上,0.5311531020,20,0.0166636181,0.0055123912,同板块；过去20个交易日日收益率相关系数=0.5312，不低于阈值0.50；当前方向一致：龙头=1.6664%，候选=0.5512%，同为上涨
2018-12-28 15:00:00,2018-12-28,AG,AU,贵金属,向上,0.5311531020,20,0.0171941025,0.0054306637,同板块；过去20个交易日日收益率相关系数=0.5312，不低于阈值0.50；当前方向一致：龙头=1.7194%，候选=0.5431%，同为上涨
2019-01-31 13:59:00,2019-01-31,JM,J,煤焦,向上,0.8143415661,20,0.0514751260,0.0188519502,同板块；过去20个交易日日收益率相关系数=0.8143，不低于阈值0.50；当前方向一致：龙头=5.1475%，候选=1.8852%，同为上涨
2019-01-31 14:59:00,2019-01-31,JM,J,煤焦,向上,0.8143415661,20,0.0510393731,0.0198341326,同板块；过去20个交易日日收益率相关系数=0.8143，不低于阈值0.50；当前方向一致：龙头=5.1039%，候选=1.9834%，同为上涨
2019-01-31 15:00:00,2019-01-31,JM,J,煤焦,向上,0.8143415661,20,0.0515140748,0.0202994603,同板块；过去20个交易日日收益率相关系数=0.8143，不低于阈值0.50；当前方向一致：龙头=5.1514%，候选=2.0299%，同为上涨
2019-02-11 11:30:00,2019-02-11,RB,HC,黑色钢矿,向上,0.8843460302,20,0.0303202983,0.0291208690,同板块；过去20个交易日日收益率相关系数=0.8843，不低于阈值0.50；当前方向一致：龙头=3.0320%，候选=2.9121%，同为上涨
2019-02-11 13:59:00,2019-02-11,RB,HC,黑色钢矿,向上,0.8843460302,20,0.0375591085,0.0360827358,同板块；过去20个交易日日收益率相关系数=0.8843，不低于阈值0.50；当前方向一致：龙头=3.7559%，候选=3.6083%，同为上涨
2019-02-11 14:59:00,2019-02-11,A,M,油脂油料,向上,0.7631041346,20,0.0218324984,0.0053977313,同板块；过去20个交易日日收益率相关系数=0.7631，不低于阈值0.50；当前方向一致：龙头=2.1832%，候选=0.5398%，同为上涨
2019-02-11 14:59:00,2019-02-11,A,B,油脂油料,向上,0.7454535461,20,0.0218324984,0.0126761003,同板块；过去20个交易日日收益率相关系数=0.7455，不低于阈值0.50；当前方向一致：龙头=2.1832%，候选=1.2676%，同为上涨
2019-02-11 14:59:00,2019-02-11,A,RM,油脂油料,向上,0.7260152193,20,0.0218324984,0.0227061184,同板块；过去20个交易日日收益率相关系数=0.7260，不低于阈值0.50；当前方向一致：龙头=2.1832%，候选=2.2706%，同为上涨
2019-02-11 15:00:00,2019-02-11,A,M,油脂油料,向上,0.7631041346,20,0.0217133622,0.0060103398,同板块；过去20个交易日日收益率相关系数=0.7631，不低于阈值0.50；当前方向一致：龙头=2.1713%，候选=0.6010%，同为上涨
2019-02-11 15:00:00,2019-02-11,A,B,油脂油料,向上,0.7454535461,20,0.0217133622,0.0127104902,同板块；过去20个交易日日收益率相关系数=0.7455，不低于阈值0.50；当前方向一致：龙头=2.1713%，候选=1.2710%，同为上涨
2019-02-11 15:00:00,2019-02-11,A,RM,油脂油料,向上,0.7260152193,20,0.0217133622,0.0231480067,同板块；过去20个交易日日收益率相关系数=0.7260，不低于阈值0.50；当前方向一致：龙头=2.1713%，候选=2.3148%，同为上涨
2019-02-22 14:59:00,2019-02-22,CF,CY,软商品纺织,向上,0.7921223113,20,0.0212673542,0.0109642882,同板块；过去20个交易日日收益率相关系数=0.7921，不低于阈值0.50；当前方向一致：龙头=2.1267%，候选=1.0964%，同为上涨
2019-02-22 15:00:00,2019-02-22,CF,CY,软商品纺织,向上,0.7921223113,20,0.0207055260,0.0111629545,同板块；过去20个交易日日收益率相关系数=0.7921，不低于阈值0.50；当前方向一致：龙头=2.0706%，候选=1.1163%，同为上涨
2019-04-24 09:59:00,2019-04-24,V,PP,烯烃塑料,向上,0.5979316316,20,0.0249359270,0.0025036524,同板块；过去20个交易日日收益率相关系数=0.5979，不低于阈值0.50；当前方向一致：龙头=2.4936%，候选=0.2504%，同为上涨
2019-05-13 22:59:00,2019-05-14,CF,CY,软商品纺织,向下,0.7502693517,20,-0.0389685327,-0.0263675159,同板块；过去20个交易日日收益率相关系数=0.7503，不低于阈值0.50；当前方向一致：龙头=-3.8969%，候选=-2.6368%，同为下跌
