识别时间,交易日,龙头品种,板块,方向,当前涨跌幅,当前增减仓幅度,前20日最高价或最低价,前20日平均涨跌幅绝对值,前20日平均增减仓幅度绝对值,首次突破时间,识别小时,历史窗口开始,历史窗口结束,触发原因
2018-04-19 14:59:00,2018-04-19,AG,贵金属,向上,0.0228830460,0.0378053076,3723.8379541792,0.0049068538,0.0171423910,2018-04-18 21:01:00,2018-04-19 14:00:00,2018-03-20,2018-04-18,high=3795.19 突破前20日高点 3723.84；涨跌幅=2.2883%，超过2倍前20日平均绝对涨跌幅 0.4907%；增仓幅度=3.7805%，超过1.5倍前20日平均绝对增减仓幅度 1.7142%；首次突破时间=2018-04-18 21:01:00
2018-04-19 15:00:00,2018-04-19,AL,有色基本金属,向上,0.0300897394,0.0534145837,15004.2679696305,0.0074042881,0.0136078235,2018-04-18 21:01:00,2018-04-19 15:00:00,2018-03-20,2018-04-18,high=15592.5 突破前20日高点 15004.3；涨跌幅=3.0090%，超过2倍前20日平均绝对涨跌幅 0.7404%；增仓幅度=5.3415%，超过1.5倍前20日平均绝对增减仓幅度 1.3608%；首次突破时间=2018-04-18 21:01:00
2018-04-19 15:00:00,2018-04-19,AG,贵金属,向上,0.0240989710,0.0364193509,3723.8379541792,0.0049068538,0.0171423910,2018-04-18 21:01:00,2018-04-19 15:00:00,2018-03-20,2018-04-18,high=3799.69 突破前20日高点 3723.84；涨跌幅=2.4099%，超过2倍前20日平均绝对涨跌幅 0.4907%；增仓幅度=3.6419%，超过1.5倍前20日平均绝对增减仓幅度 1.7142%；首次突破时间=2018-04-18 21:01:00
2018-04-23 10:59:00,2018-04-23,AP,果品,向上,0.0357834172,0.4069126567,7376.5188826246,0.0110021464,0.0824255405,2018-04-23 09:01:00,2018-04-23 10:00:00,2018-03-22,2018-04-20,high=7638.09 突破前20日高点 7376.52；涨跌幅=3.5783%，超过2倍前20日平均绝对涨跌幅 1.1002%；增仓幅度=40.6913%，超过1.5倍前20日平均绝对增减仓幅度 8.2426%；首次突破时间=2018-04-23 09:01:00
2018-04-23 11:30:00,2018-04-23,AP,果品,向上,0.0392247457,0.4043795332,7376.5188826246,0.0110021464,0.0824255405,2018-04-23 09:01:00,2018-04-23 11:00:00,2018-03-22,2018-04-20,high=7652.31 突破前20日高点 7376.52；涨跌幅=3.9225%，超过2倍前20日平均绝对涨跌幅 1.1002%；增仓幅度=40.4380%，超过1.5倍前20日平均绝对增减仓幅度 8.2426%；首次突破时间=2018-04-23 09:01:00
2018-04-23 13:59:00,2018-04-23,AP,果品,向上,0.0377135906,0.4006392179,7376.5188826246,0.0110021464,0.0824255405,2018-04-23 09:01:00,2018-04-23 13:00:00,2018-03-22,2018-04-20,high=7652.31 突破前20日高点 7376.52；涨跌幅=3.7714%，超过2倍前20日平均绝对涨跌幅 1.1002%；增仓幅度=40.0639%，超过1.5倍前20日平均绝对增减仓幅度 8.2426%；首次突破时间=2018-04-23 09:01:00
2018-04-23 14:59:00,2018-04-23,AP,果品,向上,0.0401303549,0.3533806315,7376.5188826246,0.0110021464,0.0824255405,2018-04-23 09:01:00,2018-04-23 14:00:00,2018-03-22,2018-04-20,high=7658.02 突破前20日高点 7376.52；涨跌幅=4.0130%，超过2倍前20日平均绝对涨跌幅 1.1002%；增仓幅度=35.3381%，超过1.5倍前20日平均绝对增减仓幅度 8.2426%；首次突破时间=2018-04-23 09:01:00
2018-04-23 15:00:00,2018-04-23,AP,果品,向上,0.0399702261,0.3474733082,7376.5188826246,0.0110021464,0.0824255405,2018-04-23 09:01:00,2018-04-23 15:00:00,2018-03-22,2018-04-20,high=7658.02 突破前20日高点 7376.52；涨跌幅=3.9970%，超过2倍前20日平均绝对涨跌幅 1.1002%；增仓幅度=34.7473%，超过1.5倍前20日平均绝对增减仓幅度 8.2426%；首次突破时间=2018-04-23 09:01:00
2018-04-26 14:59:00,2018-04-26,AP,果品,向上,0.0381120537,0.2953704152,7833.7936146552,0.0117079623,0.0920651318,2018-04-26 09:02:00,2018-04-26 14:00:00,2018-03-27,2018-04-25,high=8161.96 突破前20日高点 7833.79；涨跌幅=3.8112%，超过2倍前20日平均绝对涨跌幅 1.1708%；增仓幅度=29.5370%，超过1.5倍前20日平均绝对增减仓幅度 9.2065%；首次突破时间=2018-04-26 09:02:00
2018-04-26 15:00:00,2018-04-26,AP,果品,向上,0.0371047419,0.2490468909,7833.7936146552,0.0117079623,0.0920651318,2018-04-26 09:02:00,2018-04-26 15:00:00,2018-03-27,2018-04-25,high=8161.96 突破前20日高点 7833.79；涨跌幅=3.7105%，超过2倍前20日平均绝对涨跌幅 1.1708%；增仓幅度=24.9047%，超过1.5倍前20日平均绝对增减仓幅度 9.2065%；首次突破时间=2018-04-26 09:02:00
2018-05-02 09:59:00,2018-05-02,PP,烯烃塑料,向上,0.0212009834,0.0721936321,9117.4924024896,0.0066043470,0.0249673367,2018-05-02 09:10:00,2018-05-02 09:00:00,2018-03-29,2018-04-27,high=9177.07 突破前20日高点 9117.49；涨跌幅=2.1201%，超过2倍前20日平均绝对涨跌幅 0.6604%；增仓幅度=7.2194%，超过1.5倍前20日平均绝对增减仓幅度 2.4967%；首次突破时间=2018-05-02 09:10:00
2018-05-02 10:59:00,2018-05-02,PP,烯烃塑料,向上,0.0211010738,0.0908696289,9117.4924024896,0.0066043470,0.0249673367,2018-05-02 09:10:00,2018-05-02 10:00:00,2018-03-29,2018-04-27,high=9177.07 突破前20日高点 9117.49；涨跌幅=2.1101%，超过2倍前20日平均绝对涨跌幅 0.6604%；增仓幅度=9.0870%，超过1.5倍前20日平均绝对增减仓幅度 2.4967%；首次突破时间=2018-05-02 09:10:00
2018-05-02 11:30:00,2018-05-02,PP,烯烃塑料,向上,0.0206241752,0.1079923434,9117.4924024896,0.0066043470,0.0249673367,2018-05-02 09:10:00,2018-05-02 11:00:00,2018-03-29,2018-04-27,high=9177.07 突破前20日高点 9117.49；涨跌幅=2.0624%，超过2倍前20日平均绝对涨跌幅 0.6604%；增仓幅度=10.7992%，超过1.5倍前20日平均绝对增减仓幅度 2.4967%；首次突破时间=2018-05-02 09:10:00
2018-05-02 13:59:00,2018-05-02,PP,烯烃塑料,向上,0.0206202552,0.1204709008,9117.4924024896,0.0066043470,0.0249673367,2018-05-02 09:10:00,2018-05-02 13:00:00,2018-03-29,2018-04-27,high=9177.07 突破前20日高点 9117.49；涨跌幅=2.0620%，超过2倍前20日平均绝对涨跌幅 0.6604%；增仓幅度=12.0471%，超过1.5倍前20日平均绝对增减仓幅度 2.4967%；首次突破时间=2018-05-02 09:10:00
2018-05-02 14:59:00,2018-05-02,PP,烯烃塑料,向上,0.0233621394,0.1227459102,9117.4924024896,0.0066043470,0.0249673367,2018-05-02 09:10:00,2018-05-02 14:00:00,2018-03-29,2018-04-27,high=9177.07 突破前20日高点 9117.49；涨跌幅=2.3362%，超过2倍前20日平均绝对涨跌幅 0.6604%；增仓幅度=12.2746%，超过1.5倍前20日平均绝对增减仓幅度 2.4967%；首次突破时间=2018-05-02 09:10:00
2018-05-02 14:59:00,2018-05-02,RB,黑色钢矿,向上,0.0365567938,0.1113837163,3617.0138137145,0.0120965370,0.0168341090,2018-05-02 09:01:00,2018-05-02 14:00:00,2018-03-29,2018-04-27,high=3720.96 突破前20日高点 3617.01；涨跌幅=3.6557%，超过2倍前20日平均绝对涨跌幅 1.2097%；增仓幅度=11.1384%，超过1.5倍前20日平均绝对增减仓幅度 1.6834%；首次突破时间=2018-05-02 09:01:00
2018-05-02 15:00:00,2018-05-02,PP,烯烃塑料,向上,0.0242067029,0.1199479101,9117.4924024896,0.0066043470,0.0249673367,2018-05-02 09:10:00,2018-05-02 15:00:00,2018-03-29,2018-04-27,high=9180.67 突破前20日高点 9117.49；涨跌幅=2.4207%，超过2倍前20日平均绝对涨跌幅 0.6604%；增仓幅度=11.9948%，超过1.5倍前20日平均绝对增减仓幅度 2.4967%；首次突破时间=2018-05-02 09:10:00
2018-05-02 15:00:00,2018-05-02,RB,黑色钢矿,向上,0.0368323599,0.1053442709,3617.0138137145,0.0120965370,0.0168341090,2018-05-02 09:01:00,2018-05-02 15:00:00,2018-03-29,2018-04-27,high=3721.72 突破前20日高点 3617.01；涨跌幅=3.6832%，超过2倍前20日平均绝对涨跌幅 1.2097%；增仓幅度=10.5344%，超过1.5倍前20日平均绝对增减仓幅度 1.6834%；首次突破时间=2018-05-02 09:01:00
2018-05-03 11:30:00,2018-05-03,CF,软商品纺织,向上,0.0089375506,0.0716885274,15636.6172348094,0.0027733833,0.0133474488,2018-05-02 22:07:00,2018-05-03 11:00:00,2018-03-30,2018-05-02,high=15719.7 突破前20日高点 15636.6；涨跌幅=0.8938%，超过2倍前20日平均绝对涨跌幅 0.2773%；增仓幅度=7.1689%，超过1.5倍前20日平均绝对增减仓幅度 1.3347%；首次突破时间=2018-05-02 22:07:00
2018-05-03 13:59:00,2018-05-03,CF,软商品纺织,向上,0.0085420717,0.0781409019,15636.6172348094,0.0027733833,0.0133474488,2018-05-02 22:07:00,2018-05-03 13:00:00,2018-03-30,2018-05-02,high=15722.4 突破前20日高点 15636.6；涨跌幅=0.8542%，超过2倍前20日平均绝对涨跌幅 0.2773%；增仓幅度=7.8141%，超过1.5倍前20日平均绝对增减仓幅度 1.3347%；首次突破时间=2018-05-02 22:07:00
2018-05-03 14:59:00,2018-05-03,CF,软商品纺织,向上,0.0121290187,0.1136106430,15636.6172348094,0.0027733833,0.0133474488,2018-05-02 22:07:00,2018-05-03 14:00:00,2018-03-30,2018-05-02,high=15782.7 突破前20日高点 15636.6；涨跌幅=1.2129%，超过2倍前20日平均绝对涨跌幅 0.2773%；增仓幅度=11.3611%，超过1.5倍前20日平均绝对增减仓幅度 1.3347%；首次突破时间=2018-05-02 22:07:00
2018-05-03 15:00:00,2018-05-03,CF,软商品纺织,向上,0.0122703519,0.1144777444,15636.6172348094,0.0027733833,0.0133474488,2018-05-02 22:07:00,2018-05-03 15:00:00,2018-03-30,2018-05-02,high=15782.7 突破前20日高点 15636.6；涨跌幅=1.2270%，超过2倍前20日平均绝对涨跌幅 0.2773%；增仓幅度=11.4478%，超过1.5倍前20日平均绝对增减仓幅度 1.3347%；首次突破时间=2018-05-02 22:07:00
2018-05-07 09:59:00,2018-05-07,CF,软商品纺织,向上,0.0110660474,0.0515173285,15840.3964551565,0.0031465119,0.0180758571,2018-05-07 09:01:00,2018-05-07 09:00:00,2018-04-03,2018-05-04,high=15984.7 突破前20日高点 15840.4；涨跌幅=1.1066%，超过2倍前20日平均绝对涨跌幅 0.3147%；增仓幅度=5.1517%，超过1.5倍前20日平均绝对增减仓幅度 1.8076%；首次突破时间=2018-05-07 09:01:00
2018-05-07 10:59:00,2018-05-07,PB,有色基本金属,向上,0.0184105372,0.1054928078,18799.8600312805,0.0043166925,0.0303332725,2018-05-07 10:12:00,2018-05-07 10:00:00,2018-04-03,2018-05-04,high=18848.3 突破前20日高点 18799.9；涨跌幅=1.8411%，超过2倍前20日平均绝对涨跌幅 0.4317%；增仓幅度=10.5493%，超过1.5倍前20日平均绝对增减仓幅度 3.0333%；首次突破时间=2018-05-07 10:12:00
2018-05-07 10:59:00,2018-05-07,CF,软商品纺织,向上,0.0115766670,0.0555374144,15840.3964551565,0.0031465119,0.0180758571,2018-05-07 09:01:00,2018-05-07 10:00:00,2018-04-03,2018-05-04,high=15988 突破前20日高点 15840.4；涨跌幅=1.1577%，超过2倍前20日平均绝对涨跌幅 0.3147%；增仓幅度=5.5537%，超过1.5倍前20日平均绝对增减仓幅度 1.8076%；首次突破时间=2018-05-07 09:01:00
2018-05-07 11:30:00,2018-05-07,PB,有色基本金属,向上,0.0195070957,0.1120273910,18799.8600312805,0.0043166925,0.0303332725,2018-05-07 10:12:00,2018-05-07 11:00:00,2018-04-03,2018-05-04,high=18848.3 突破前20日高点 18799.9；涨跌幅=1.9507%，超过2倍前20日平均绝对涨跌幅 0.4317%；增仓幅度=11.2027%，超过1.5倍前20日平均绝对增减仓幅度 3.0333%；首次突破时间=2018-05-07 10:12:00
2018-05-07 11:30:00,2018-05-07,CF,软商品纺织,向上,0.0130321865,0.0543945199,15840.3964551565,0.0031465119,0.0180758571,2018-05-07 09:01:00,2018-05-07 11:00:00,2018-04-03,2018-05-04,high=15995.1 突破前20日高点 15840.4；涨跌幅=1.3032%，超过2倍前20日平均绝对涨跌幅 0.3147%；增仓幅度=5.4395%，超过1.5倍前20日平均绝对增减仓幅度 1.8076%；首次突破时间=2018-05-07 09:01:00
2018-05-07 13:59:00,2018-05-07,PB,有色基本金属,向上,0.0198318333,0.1178103927,18799.8600312805,0.0043166925,0.0303332725,2018-05-07 10:12:00,2018-05-07 13:00:00,2018-04-03,2018-05-04,high=18848.3 突破前20日高点 18799.9；涨跌幅=1.9832%，超过2倍前20日平均绝对涨跌幅 0.4317%；增仓幅度=11.7810%，超过1.5倍前20日平均绝对增减仓幅度 3.0333%；首次突破时间=2018-05-07 10:12:00
2018-05-07 13:59:00,2018-05-07,CF,软商品纺织,向上,0.0132959584,0.0741357541,15840.3964551565,0.0031465119,0.0180758571,2018-05-07 09:01:00,2018-05-07 13:00:00,2018-04-03,2018-05-04,high=16022.5 突破前20日高点 15840.4；涨跌幅=1.3296%，超过2倍前20日平均绝对涨跌幅 0.3147%；增仓幅度=7.4136%，超过1.5倍前20日平均绝对增减仓幅度 1.8076%；首次突破时间=2018-05-07 09:01:00
2018-05-07 14:59:00,2018-05-07,PB,有色基本金属,向上,0.0172389916,0.1233011128,18799.8600312805,0.0043166925,0.0303332725,2018-05-07 10:12:00,2018-05-07 14:00:00,2018-04-03,2018-05-04,high=18848.3 突破前20日高点 18799.9；涨跌幅=1.7239%，超过2倍前20日平均绝对涨跌幅 0.4317%；增仓幅度=12.3301%，超过1.5倍前20日平均绝对增减仓幅度 3.0333%；首次突破时间=2018-05-07 10:12:00
2018-05-07 14:59:00,2018-05-07,CF,软商品纺织,向上,0.0136538409,0.0824625566,15840.3964551565,0.0031465119,0.0180758571,2018-05-07 09:01:00,2018-05-07 14:00:00,2018-04-03,2018-05-04,high=16048.1 突破前20日高点 15840.4；涨跌幅=1.3654%，超过2倍前20日平均绝对涨跌幅 0.3147%；增仓幅度=8.2463%，超过1.5倍前20日平均绝对增减仓幅度 1.8076%；首次突破时间=2018-05-07 09:01:00
2018-05-07 15:00:00,2018-05-07,PB,有色基本金属,向上,0.0171210083,0.1219649680,18799.8600312805,0.0043166925,0.0303332725,2018-05-07 10:12:00,2018-05-07 15:00:00,2018-04-03,2018-05-04,high=18848.3 突破前20日高点 18799.9；涨跌幅=1.7121%，超过2倍前20日平均绝对涨跌幅 0.4317%；增仓幅度=12.1965%，超过1.5倍前20日平均绝对增减仓幅度 3.0333%；首次突破时间=2018-05-07 10:12:00
2018-05-07 15:00:00,2018-05-07,CF,软商品纺织,向上,0.0136368394,0.0817514223,15840.3964551565,0.0031465119,0.0180758571,2018-05-07 09:01:00,2018-05-07 15:00:00,2018-04-03,2018-05-04,high=16048.1 突破前20日高点 15840.4；涨跌幅=1.3637%，超过2倍前20日平均绝对涨跌幅 0.3147%；增仓幅度=8.1751%，超过1.5倍前20日平均绝对增减仓幅度 1.8076%；首次突破时间=2018-05-07 09:01:00
2018-05-07 23:30:00,2018-05-08,CY,软商品纺织,向上,0.0195590644,0.2857142857,23567.6315789474,0.0053875712,0.0549548113,2018-05-07 23:16:00,2018-05-07 23:00:00,2018-04-04,2018-05-07,high=23614.4 突破前20日高点 23567.6；涨跌幅=1.9559%，超过2倍前20日平均绝对涨跌幅 0.5388%；增仓幅度=28.5714%，超过1.5倍前20日平均绝对增减仓幅度 5.4955%；首次突破时间=2018-05-07 23:16:00
2018-05-08 13:59:00,2018-05-08,CY,软商品纺织,向上,0.0173626103,1.0000000000,23567.6315789474,0.0053875712,0.0549548113,2018-05-07 23:16:00,2018-05-08 13:00:00,2018-04-04,2018-05-07,high=23788.5 突破前20日高点 23567.6；涨跌幅=1.7363%，超过2倍前20日平均绝对涨跌幅 0.5388%；增仓幅度=100.0000%，超过1.5倍前20日平均绝对增减仓幅度 5.4955%；首次突破时间=2018-05-07 23:16:00
2018-05-08 14:59:00,2018-05-08,CY,软商品纺织,向上,0.0208648153,1.2857142857,23567.6315789474,0.0053875712,0.0549548113,2018-05-07 23:16:00,2018-05-08 14:00:00,2018-04-04,2018-05-07,high=23788.5 突破前20日高点 23567.6；涨跌幅=2.0865%，超过2倍前20日平均绝对涨跌幅 0.5388%；增仓幅度=128.5714%，超过1.5倍前20日平均绝对增减仓幅度 5.4955%；首次突破时间=2018-05-07 23:16:00
2018-05-08 15:00:00,2018-05-08,CY,软商品纺织,向上,0.0208648153,1.2857142857,23567.6315789474,0.0053875712,0.0549548113,2018-05-07 23:16:00,2018-05-08 15:00:00,2018-04-04,2018-05-07,high=23788.5 突破前20日高点 23567.6；涨跌幅=2.0865%，超过2倍前20日平均绝对涨跌幅 0.5388%；增仓幅度=128.5714%，超过1.5倍前20日平均绝对增减仓幅度 5.4955%；首次突破时间=2018-05-07 23:16:00
2018-05-14 14:59:00,2018-05-14,AP,果品,向上,0.0359850554,0.2029021215,8572.7745558248,0.0119057902,0.0867105104,2018-05-14 09:01:00,2018-05-14 14:00:00,2018-04-12,2018-05-11,high=8873.72 突破前20日高点 8572.77；涨跌幅=3.5985%，超过2倍前20日平均绝对涨跌幅 1.1906%；增仓幅度=20.2902%，超过1.5倍前20日平均绝对增减仓幅度 8.6711%；首次突破时间=2018-05-14 09:01:00
2018-05-16 09:59:00,2018-05-16,CF,软商品纺织,向上,0.0167560573,0.0710382143,16094.6889137075,0.0037167806,0.0209944450,2018-05-16 09:08:00,2018-05-16 09:00:00,2018-04-16,2018-05-15,high=16334.3 突破前20日高点 16094.7；涨跌幅=1.6756%，超过2倍前20日平均绝对涨跌幅 0.3717%；增仓幅度=7.1038%，超过1.5倍前20日平均绝对增减仓幅度 2.0994%；首次突破时间=2018-05-16 09:08:00
2018-05-16 10:59:00,2018-05-16,CF,软商品纺织,向上,0.0344901854,0.2028216066,16094.6889137075,0.0037167806,0.0209944450,2018-05-16 09:08:00,2018-05-16 10:00:00,2018-04-16,2018-05-15,high=16701.1 突破前20日高点 16094.7；涨跌幅=3.4490%，超过2倍前20日平均绝对涨跌幅 0.3717%；增仓幅度=20.2822%，超过1.5倍前20日平均绝对增减仓幅度 2.0994%；首次突破时间=2018-05-16 09:08:00
2018-05-16 11:30:00,2018-05-16,CF,软商品纺织,向上,0.0426592696,0.2556047582,16094.6889137075,0.0037167806,0.0209944450,2018-05-16 09:08:00,2018-05-16 11:00:00,2018-04-16,2018-05-15,high=16701.1 突破前20日高点 16094.7；涨跌幅=4.2659%，超过2倍前20日平均绝对涨跌幅 0.3717%；增仓幅度=25.5605%，超过1.5倍前20日平均绝对增减仓幅度 2.0994%；首次突破时间=2018-05-16 09:08:00
2018-05-16 13:59:00,2018-05-16,MA,煤化工建材,向上,0.0269002893,0.1047237327,2822.5749913952,0.0086678030,0.0519681435,2018-05-15 21:01:00,2018-05-16 13:00:00,2018-04-16,2018-05-15,high=2892.58 突破前20日高点 2822.57；涨跌幅=2.6900%，超过2倍前20日平均绝对涨跌幅 0.8668%；增仓幅度=10.4724%，超过1.5倍前20日平均绝对增减仓幅度 5.1968%；首次突破时间=2018-05-15 21:01:00
2018-05-16 13:59:00,2018-05-16,CF,软商品纺织,向上,0.0447355528,0.3069140880,16094.6889137075,0.0037167806,0.0209944450,2018-05-16 09:08:00,2018-05-16 13:00:00,2018-04-16,2018-05-15,high=16716.6 突破前20日高点 16094.7；涨跌幅=4.4736%，超过2倍前20日平均绝对涨跌幅 0.3717%；增仓幅度=30.6914%，超过1.5倍前20日平均绝对增减仓幅度 2.0994%；首次突破时间=2018-05-16 09:08:00
2018-05-16 14:59:00,2018-05-16,CF,软商品纺织,向上,0.0449600059,0.2960620157,16094.6889137075,0.0037167806,0.0209944450,2018-05-16 09:08:00,2018-05-16 14:00:00,2018-04-16,2018-05-15,high=16717.1 突破前20日高点 16094.7；涨跌幅=4.4960%，超过2倍前20日平均绝对涨跌幅 0.3717%；增仓幅度=29.6062%，超过1.5倍前20日平均绝对增减仓幅度 2.0994%；首次突破时间=2018-05-16 09:08:00
2018-05-16 15:00:00,2018-05-16,CF,软商品纺织,向上,0.0449706407,0.2963872730,16094.6889137075,0.0037167806,0.0209944450,2018-05-16 09:08:00,2018-05-16 15:00:00,2018-04-16,2018-05-15,high=16717.3 突破前20日高点 16094.7；涨跌幅=4.4971%，超过2倍前20日平均绝对涨跌幅 0.3717%；增仓幅度=29.6387%，超过1.5倍前20日平均绝对增减仓幅度 2.0994%；首次突破时间=2018-05-16 09:08:00
2018-05-17 10:59:00,2018-05-17,CY,软商品纺织,向上,0.0291010419,1.2000000000,23788.4615384615,0.0078274834,0.1771165150,2018-05-16 21:01:00,2018-05-17 10:00:00,2018-04-17,2018-05-16,high=24374.8 突破前20日高点 23788.5；涨跌幅=2.9101%，超过2倍前20日平均绝对涨跌幅 0.7827%；增仓幅度=120.0000%，超过1.5倍前20日平均绝对增减仓幅度 17.7117%；首次突破时间=2018-05-16 21:01:00
2018-05-17 11:30:00,2018-05-17,CY,软商品纺织,向上,0.0318830790,2.0000000000,23788.4615384615,0.0078274834,0.1771165150,2018-05-16 21:01:00,2018-05-17 11:00:00,2018-04-17,2018-05-16,high=24611.8 突破前20日高点 23788.5；涨跌幅=3.1883%，超过2倍前20日平均绝对涨跌幅 0.7827%；增仓幅度=200.0000%，超过1.5倍前20日平均绝对增减仓幅度 17.7117%；首次突破时间=2018-05-16 21:01:00
2018-05-17 13:59:00,2018-05-17,CY,软商品纺织,向上,0.0396117204,3.7000000000,23788.4615384615,0.0078274834,0.1771165150,2018-05-16 21:01:00,2018-05-17 13:00:00,2018-04-17,2018-05-16,high=24704.1 突破前20日高点 23788.5；涨跌幅=3.9612%，超过2倍前20日平均绝对涨跌幅 0.7827%；增仓幅度=370.0000%，超过1.5倍前20日平均绝对增减仓幅度 17.7117%；首次突破时间=2018-05-16 21:01:00
2018-05-17 14:59:00,2018-05-17,CY,软商品纺织,向上,0.0380718161,3.0000000000,23788.4615384615,0.0078274834,0.1771165150,2018-05-16 21:01:00,2018-05-17 14:00:00,2018-04-17,2018-05-16,high=24704.1 突破前20日高点 23788.5；涨跌幅=3.8072%，超过2倍前20日平均绝对涨跌幅 0.7827%；增仓幅度=300.0000%，超过1.5倍前20日平均绝对增减仓幅度 17.7117%；首次突破时间=2018-05-16 21:01:00
