交易日,龙头品种,跟涨品种,板块,识别时间,开多时间,开多价,平多时间,平多价,税前收益率,净收益率
2025-11-03,RM,M,油脂油料,2025-11-03 09:59:00,2025-11-03 10:00:00,2961.5290258501054,2025-11-03 15:00:00,2945.9076721584,-0.0052747596107795,-0.0052747596107795
2025-11-03,AL,NI,有色基本金属,2025-11-03 14:59:00,2025-11-03 15:00:00,121105.59630946723,2025-11-03 15:00:00,121108.6120704043,2.4901912289543304e-05,2.4901912289543304e-05
2025-11-03,AL,SN,有色基本金属,2025-11-03 14:59:00,2025-11-03 15:00:00,285766.1172970793,2025-11-03 15:00:00,285805.6584233426,0.00013836884035556274,0.00013836884035556274
2025-11-06,PX,PF,聚酯产业链,2025-11-06 14:59:00,2025-11-06 15:00:00,6269.001606425702,2025-11-06 15:00:00,6267.1444085284,-0.00029625098443086806,-0.00029625098443086806
2025-11-06,PX,PR,聚酯产业链,2025-11-06 14:59:00,2025-11-06 15:00:00,5752.230050323507,2025-11-06 15:00:00,5750.9268811407,-0.00022655025466755685,-0.00022655025466755685
2025-11-06,PX,TA,聚酯产业链,2025-11-06 14:59:00,2025-11-06 15:00:00,4700.674015446657,2025-11-06 15:00:00,4697.4514901447,-0.000685545368891205,-0.000685545368891205
2025-11-21,CS,C,谷物淀粉,2025-11-21 14:59:00,2025-11-21 15:00:00,2211.136214109441,2025-11-21 15:00:00,2210.9007911376,-0.00010647149204945361,-0.00010647149204945361
2025-12-01,AG,AU,贵金属,2025-12-01 09:59:00,2025-12-01 10:00:00,968.3546706490764,2025-12-01 15:00:00,964.3538578733,-0.004131557266197516,-0.004131557266197516
2025-12-04,CU,AL,有色基本金属,2025-12-04 09:59:00,2025-12-04 10:00:00,22149.94228454128,2025-12-04 15:00:00,22101.1079805901,-0.002204714726740553,-0.002204714726740553
2025-12-19,TA,PF,聚酯产业链,2025-12-19 10:59:00,2025-12-19 11:00:00,6252.454721001258,2025-12-19 15:00:00,6291.4089810234,0.006230234645490329,0.006230234645490329
2025-12-19,TA,PR,聚酯产业链,2025-12-19 10:59:00,2025-12-19 11:00:00,5752.537589271112,2025-12-19 15:00:00,5768.6837871203,0.002806795713825805,0.002806795713825805
2025-12-19,TA,PX,聚酯产业链,2025-12-19 10:59:00,2025-12-19 11:00:00,7010.673358865696,2025-12-19 15:00:00,7055.20912276,0.006352565811382993,0.006352565811382993
2025-12-22,TA,PF,聚酯产业链,2025-12-22 14:59:00,2025-12-22 15:00:00,6433.453405338388,2025-12-22 15:00:00,6430.8046982106,-0.0004117084497091694,-0.0004117084497091694
2025-12-22,TA,PR,聚酯产业链,2025-12-22 14:59:00,2025-12-22 15:00:00,5899.374525613494,2025-12-22 15:00:00,5899.8418216442,7.921111444542106e-05,7.921111444542106e-05
2025-12-22,TA,PX,聚酯产业链,2025-12-22 14:59:00,2025-12-22 15:00:00,7250.761462675257,2025-12-22 15:00:00,7241.9443560271,-0.0012160249228365672,-0.0012160249228365672
2025-12-24,RU,NR,橡胶,2025-12-24 14:59:00,2025-12-24 15:00:00,12657.496636203192,2025-12-24 15:00:00,12627.7099970294,-0.002353280433715077,-0.002353280433715077
2025-12-29,AL,CU,有色基本金属,2025-12-29 10:59:00,2025-12-29 11:00:00,101546.17179838594,2025-12-29 15:00:00,98872.8898425878,-0.026325777805841777,-0.026325777805841777
2025-12-30,SM,SF,铁合金,2025-12-30 11:30:00,2025-12-30 13:31:00,5760.711955176008,2025-12-30 15:00:00,5731.1874320049,-0.005125151786938398,-0.005125151786938398
2026-01-06,MA,FG,煤化工建材,2026-01-06 14:59:00,2026-01-06 15:00:00,1087.6694277566771,2026-01-06 15:00:00,1088.660026812,0.0009107537915873376,0.0009107537915873376
2026-01-06,SF,SM,铁合金,2026-01-06 13:59:00,2026-01-06 14:00:00,5931.584143047285,2026-01-06 15:00:00,5925.0638638903,-0.0010992475196743845,-0.0010992475196743845
2026-01-07,RB,HC,黑色钢矿,2026-01-07 11:30:00,2026-01-07 13:31:00,3306.78923649229,2026-01-07 15:00:00,3330.9649789009,0.007310941423728234,0.007310941423728234
2026-01-14,NR,RU,橡胶,2026-01-14 10:59:00,2026-01-14 11:00:00,16430.55534913871,2026-01-14 15:00:00,16155.7742886664,-0.016723784110359685,-0.016723784110359685
2026-01-22,PR,PF,聚酯产业链,2026-01-22 13:59:00,2026-01-22 14:00:00,6647.554434070362,2026-01-22 15:00:00,6659.0306072388,0.001726375207944164,0.001726375207944164
2026-01-22,PR,PX,聚酯产业链,2026-01-22 13:59:00,2026-01-22 14:00:00,7442.219294234296,2026-01-22 15:00:00,7433.9704656622,-0.0011083828957427766,-0.0011083828957427766
2026-01-22,PR,TA,聚酯产业链,2026-01-22 13:59:00,2026-01-22 14:00:00,5289.732951473296,2026-01-22 15:00:00,5290.731912174,0.00018884898535853623,0.00018884898535853623
2026-01-28,AL,CU,有色基本金属,2026-01-28 11:30:00,2026-01-28 13:31:00,103342.45637659806,2026-01-28 15:00:00,103234.4191332465,-0.001045429411488441,-0.001045429411488441
2026-01-30,SC,LU,能源油品,2026-01-29 22:59:00,2026-01-29 23:00:00,3391.1649765095485,2026-01-30 15:00:00,3270.7882448022,-0.03549716175449813,-0.03549716175449813
2026-02-11,C,CS,谷物淀粉,2026-02-11 11:30:00,2026-02-11 13:31:00,2605.856967016688,2026-02-11 15:00:00,2616.5315154982,0.004096367765623166,0.004096367765623166
2026-02-24,NR,BR,橡胶,2026-02-24 11:30:00,2026-02-24 13:31:00,13187.73257664156,2026-02-24 15:00:00,13151.8447032886,-0.002721307331976508,-0.002721307331976508
2026-02-24,CS,C,谷物淀粉,2026-02-24 13:59:00,2026-02-24 14:00:00,2332.361482409739,2026-02-24 15:00:00,2332.162007718,-8.55247753160926e-05,-8.55247753160926e-05
2026-02-24,C,CS,谷物淀粉,2026-02-24 10:59:00,2026-02-24 11:00:00,2663.28451971421,2026-02-24 15:00:00,2655.0674870897,-0.0030853003363650044,-0.0030853003363650044
2026-02-24,CF,CY,软商品纺织,2026-02-24 09:59:00,2026-02-24 10:00:00,20932.232528204742,2026-02-24 15:00:00,21243.8102194983,0.014885067365543847,0.014885067365543847
2026-02-24,RU,NR,橡胶,2026-02-24 10:59:00,2026-02-24 11:00:00,13823.892760435294,2026-02-24 15:00:00,13803.3462258774,-0.0014863059858725158,-0.0014863059858725158
2026-02-24,NR,RU,橡胶,2026-02-24 11:30:00,2026-02-24 13:31:00,17064.032407726405,2026-02-24 15:00:00,16985.6717215747,-0.004592155258461794,-0.004592155258461794
2026-02-25,M,B,油脂油料,2026-02-25 10:59:00,2026-02-25 11:00:00,3612.647941848079,2026-02-25 15:00:00,3598.2215694396,-0.003993295953742759,-0.003993295953742759
2026-02-25,M,RM,油脂油料,2026-02-25 10:59:00,2026-02-25 11:00:00,2326.031493364155,2026-02-25 15:00:00,2319.4876928796,-0.002813289718227474,-0.002813289718227474
2026-03-02,SC,BU,能源油品,2026-03-02 13:59:00,2026-03-02 14:00:00,3536.307098961285,2026-03-02 15:00:00,3542.0704268551,0.0016297588791165385,0.0016297588791165385
2026-03-02,PX,EG,聚酯产业链,2026-03-02 13:59:00,2026-03-02 14:00:00,3897.175256865844,2026-03-02 15:00:00,3931.9466460175,0.008922203098358894,0.008922203098358894
2026-03-02,SC,FU,能源油品,2026-03-02 13:59:00,2026-03-02 14:00:00,3148.4660290624133,2026-03-02 15:00:00,3147.9910400459,-0.00015086363077421172,-0.00015086363077421172
2026-03-02,FU,LU,能源油品,2026-03-02 09:59:00,2026-03-02 10:00:00,3711.942732404727,2026-03-02 15:00:00,3750.7241912541,0.010447752469566973,0.010447752469566973
2026-03-02,PX,PF,聚酯产业链,2026-03-02 13:59:00,2026-03-02 14:00:00,6924.237463850671,2026-03-02 15:00:00,7002.1120525608,0.011246666382643378,0.011246666382643378
2026-03-02,FU,PG,能源油品,2026-03-02 09:59:00,2026-03-02 10:00:00,4651.002116649271,2026-03-02 15:00:00,4739.7642889524,0.01908452631861568,0.01908452631861568
2026-03-02,PX,PR,聚酯产业链,2026-03-02 13:59:00,2026-03-02 14:00:00,6420.605673052997,2026-03-02 15:00:00,6519.8927082048,0.01546381139220343,0.01546381139220343
2026-03-02,FU,SC,能源油品,2026-03-02 09:59:00,2026-03-02 10:00:00,521.1401739332321,2026-03-02 15:00:00,527.3646727759,0.011944001161317885,0.011944001161317885
2026-03-02,PX,TA,聚酯产业链,2026-03-02 13:59:00,2026-03-02 14:00:00,5473.559372626555,2026-03-02 15:00:00,5547.5205268635,0.013512442124374635,0.013512442124374635
2026-03-03,PG,BU,能源油品,2026-03-03 09:59:00,2026-03-03 10:00:00,3559.7364319839207,2026-03-03 15:00:00,3645.5392432657,0.02410369782179611,0.02410369782179611
2026-03-03,PG,FU,能源油品,2026-03-03 09:59:00,2026-03-03 10:00:00,3374.2098579159765,2026-03-03 15:00:00,3431.6032629889,0.017009435538894335,0.017009435538894335
2026-03-03,PG,LU,能源油品,2026-03-03 09:59:00,2026-03-03 10:00:00,3909.680475073033,2026-03-03 15:00:00,4089.5774595121,0.04601321913287726,0.04601321913287726
2026-03-03,FU,PG,能源油品,2026-03-03 10:59:00,2026-03-03 11:00:00,5028.639581108723,2026-03-03 15:00:00,5062.8715026236,0.006807392131159329,0.006807392131159329
2026-03-03,PG,SC,能源油品,2026-03-03 09:59:00,2026-03-03 10:00:00,558.091258795664,2026-03-03 15:00:00,567.3804001773,0.016644484634433354,0.016644484634433354
2026-03-05,PX,EG,聚酯产业链,2026-03-05 10:59:00,2026-03-05 11:00:00,4169.743168287291,2026-03-05 15:00:00,4175.9038882051,0.001477481866188679,0.001477481866188679
2026-03-05,EB,L,烯烃塑料,2026-03-05 13:59:00,2026-03-05 14:00:00,7535.10747509352,2026-03-05 15:00:00,7358.6545110997,-0.023417444884106353,-0.023417444884106353
2026-03-05,PX,PF,聚酯产业链,2026-03-05 10:59:00,2026-03-05 11:00:00,7321.916974245688,2026-03-05 15:00:00,7258.5298573408,-0.008657175044164966,-0.008657175044164966
2026-03-05,EB,PL,烯烃塑料,2026-03-05 13:59:00,2026-03-05 14:00:00,7280.892590682482,2026-03-05 15:00:00,7020.712054451,-0.035734703264877266,-0.035734703264877266
2026-03-05,EB,PP,烯烃塑料,2026-03-05 13:59:00,2026-03-05 14:00:00,7573.199824747287,2026-03-05 15:00:00,7375.3248882194,-0.026128313144634263,-0.026128313144634263
2026-03-05,PX,PR,聚酯产业链,2026-03-05 10:59:00,2026-03-05 11:00:00,6859.562109129799,2026-03-05 15:00:00,6790.2956920347,-0.010097789916197253,-0.010097789916197253
2026-03-05,PX,TA,聚酯产业链,2026-03-05 10:59:00,2026-03-05 11:00:00,5884.8525069024645,2026-03-05 15:00:00,5783.276941384,-0.01726051169495324,-0.01726051169495324
2026-03-06,M,B,油脂油料,2026-03-06 09:59:00,2026-03-06 10:00:00,3681.824334001374,2026-03-06 15:00:00,3679.3104054455,-0.0006827942693132805,-0.0006827942693132805
2026-03-06,EG,PF,聚酯产业链,2026-03-06 13:59:00,2026-03-06 14:00:00,7443.26631176177,2026-03-06 15:00:00,7497.2737192291,0.007255874666473705,0.007255874666473705
2026-03-06,EG,PR,聚酯产业链,2026-03-06 13:59:00,2026-03-06 14:00:00,6977.626245310676,2026-03-06 15:00:00,7038.9516288253,0.008788860474697735,0.008788860474697735
2026-03-06,EG,PX,聚酯产业链,2026-03-06 13:59:00,2026-03-06 14:00:00,8509.053013795185,2026-03-06 15:00:00,8546.9283558323,0.004451181814910665,0.004451181814910665
2026-03-06,M,RM,油脂油料,2026-03-06 09:59:00,2026-03-06 10:00:00,2378.667305577909,2026-03-06 15:00:00,2377.6023715563,-0.00044770196282239993,-0.00044770196282239993
2026-03-06,EG,TA,聚酯产业链,2026-03-06 13:59:00,2026-03-06 14:00:00,5957.565263603265,2026-03-06 15:00:00,6024.4851301222,0.011232754247405552,0.011232754247405552
2026-03-09,SC,FU,能源油品,2026-03-06 22:59:00,2026-03-06 23:00:00,4240.530443224016,2026-03-09 15:00:00,4290.0457604378,0.011676680046691867,0.011676680046691867
2026-03-09,J,JM,煤焦,2026-03-09 09:59:00,2026-03-09 10:00:00,1222.373164635803,2026-03-09 15:00:00,1190.3949489053,-0.026160763877723592,-0.026160763877723592
2026-03-09,SC,LU,能源油品,2026-03-06 22:59:00,2026-03-06 23:00:00,4904.191809930925,2026-03-09 15:00:00,4911.7543594638,0.0015420582689202877,0.0015420582689202877
2026-03-09,SC,PG,能源油品,2026-03-06 22:59:00,2026-03-06 23:00:00,5383.960539343642,2026-03-09 15:00:00,5497.0766277849,0.02100982865952572,0.02100982865952572
2026-03-12,PX,EG,聚酯产业链,2026-03-11 21:59:00,2026-03-11 22:00:00,4686.111701988317,2026-03-12 15:00:00,4626.3454183217,-0.012753917846486273,-0.012753917846486273
2026-03-12,PX,PF,聚酯产业链,2026-03-11 21:59:00,2026-03-11 22:00:00,8205.114142692533,2026-03-12 15:00:00,8329.615960119,0.015173685004412407,0.015173685004412407
2026-03-12,PX,PR,聚酯产业链,2026-03-11 21:59:00,2026-03-11 22:00:00,8039.18014108878,2026-03-12 15:00:00,8156.764195659,0.014626373897163925,0.014626373897163925
2026-03-12,PX,TA,聚酯产业链,2026-03-11 21:59:00,2026-03-11 22:00:00,6832.1934349749,2026-03-12 15:00:00,6898.1868457247,0.009659183595706056,0.009659183595706056
2026-03-16,PR,EG,聚酯产业链,2026-03-16 09:59:00,2026-03-16 10:00:00,4971.854841848956,2026-03-16 15:00:00,4877.9700643428,-0.01888324991226864,-0.01888324991226864
2026-03-16,PR,PF,聚酯产业链,2026-03-16 09:59:00,2026-03-16 10:00:00,8528.405050331343,2026-03-16 15:00:00,8356.5480826673,-0.020151126341890424,-0.020151126341890424
2026-03-16,BU,PG,能源油品,2026-03-16 09:59:00,2026-03-16 10:00:00,5726.829121755977,2026-03-16 15:00:00,5708.6472236728,-0.0031748630344330397,-0.0031748630344330397
2026-03-16,PR,PX,聚酯产业链,2026-03-16 09:59:00,2026-03-16 10:00:00,10336.276565560474,2026-03-16 15:00:00,9967.0939422307,-0.035717177359578134,-0.035717177359578134
2026-03-16,BU,SC,能源油品,2026-03-16 09:59:00,2026-03-16 10:00:00,763.2581425757369,2026-03-16 15:00:00,748.9588459169,-0.018734548459033218,-0.018734548459033218
2026-03-16,PR,TA,聚酯产业链,2026-03-16 09:59:00,2026-03-16 10:00:00,7092.973883630851,2026-03-16 15:00:00,6900.1868953076,-0.027179994102073834,-0.027179994102073834
2026-03-19,PG,BU,能源油品,2026-03-18 22:59:00,2026-03-18 23:00:00,4620.440066770714,2026-03-19 15:00:00,4596.3535837471,-0.00521302790979572,-0.00521302790979572
2026-03-19,PG,FU,能源油品,2026-03-18 22:59:00,2026-03-18 23:00:00,4736.293536283616,2026-03-19 15:00:00,4796.7337081538,0.01276106968606694,0.01276106968606694
2026-03-19,PG,LU,能源油品,2026-03-18 22:59:00,2026-03-18 23:00:00,5912.24539140355,2026-03-19 15:00:00,5979.104081224,0.011308510624011614,0.011308510624011614
2026-03-19,PG,SC,能源油品,2026-03-18 22:59:00,2026-03-18 23:00:00,793.5114290427681,2026-03-19 15:00:00,794.4841495515,0.001225843098322299,0.001225843098322299
2026-03-23,JM,J,煤焦,2026-03-20 21:59:00,2026-03-20 22:00:00,1821.2758678423927,2026-03-23 15:00:00,1867.841554938,0.025567618787357027,0.025567618787357027
2026-03-23,PP,L,烯烃塑料,2026-03-23 13:59:00,2026-03-23 14:00:00,9397.66140593589,2026-03-23 15:00:00,9444.2216622947,0.004954451362697565,0.004954451362697565
2026-03-23,PP,PL,烯烃塑料,2026-03-23 13:59:00,2026-03-23 14:00:00,9446.786033807057,2026-03-23 15:00:00,9684.3337445775,0.02514587605989327,0.02514587605989327
2026-04-20,HC,RB,黑色钢矿,2026-04-20 13:59:00,2026-04-20 14:00:00,3152.252627295715,2026-04-20 15:00:00,3163.2755804518,0.003496849542018454,0.003496849542018454
