交易日,当日收益率,累计净值,回撤
2023-05-16,0.0,0.9393184205465719,-0.10405134349855982
2023-05-17,0.0,0.9393184205465719,-0.10405134349855982
2023-05-18,0.0,0.9393184205465719,-0.10405134349855982
2023-05-19,0.0,0.9393184205465719,-0.10405134349855982
2023-05-22,0.0,0.9393184205465719,-0.10405134349855982
2023-05-23,0.0,0.9393184205465719,-0.10405134349855982
2023-05-24,0.0,0.9393184205465719,-0.10405134349855982
2023-05-25,0.0,0.9393184205465719,-0.10405134349855982
2023-05-26,0.0,0.9393184205465719,-0.10405134349855982
2023-05-29,0.0,0.9393184205465719,-0.10405134349855982
2023-05-30,0.0,0.9393184205465719,-0.10405134349855982
2023-05-31,0.0,0.9393184205465719,-0.10405134349855982
2023-06-01,0.0014797984157146615,0.9407084224571483,-0.10272552009610736
2023-06-02,0.0,0.9407084224571483,-0.10272552009610736
2023-06-05,0.0,0.9407084224571483,-0.10272552009610736
2023-06-06,0.0,0.9407084224571483,-0.10272552009610736
2023-06-07,0.0,0.9407084224571483,-0.10272552009610736
2023-06-08,0.0,0.9407084224571483,-0.10272552009610736
2023-06-09,0.0,0.9407084224571483,-0.10272552009610736
2023-06-12,0.0,0.9407084224571483,-0.10272552009610736
2023-06-13,0.0,0.9407084224571483,-0.10272552009610736
2023-06-14,0.0,0.9407084224571483,-0.10272552009610736
2023-06-15,0.0,0.9407084224571483,-0.10272552009610736
2023-06-16,-0.0017634921389489966,0.9390494905491019,-0.10430785658789754
2023-06-19,0.0,0.9390494905491019,-0.10430785658789754
2023-06-20,0.0,0.9390494905491019,-0.10430785658789754
2023-06-21,0.0,0.9390494905491019,-0.10430785658789754
2023-06-26,0.0,0.9390494905491019,-0.10430785658789754
2023-06-27,0.0,0.9390494905491019,-0.10430785658789754
2023-06-28,0.0,0.9390494905491019,-0.10430785658789754
2023-06-29,0.0,0.9390494905491019,-0.10430785658789754
2023-06-30,0.0,0.9390494905491019,-0.10430785658789754
2023-07-03,0.0,0.9390494905491019,-0.10430785658789754
2023-07-04,0.0,0.9390494905491019,-0.10430785658789754
2023-07-05,0.0,0.9390494905491019,-0.10430785658789754
2023-07-06,0.0017590690646274165,0.940701343458081,-0.10273227224699144
2023-07-07,0.0,0.940701343458081,-0.10273227224699144
2023-07-10,0.0,0.940701343458081,-0.10273227224699144
2023-07-11,0.0012351236841983138,0.9418632259671432,-0.10162403562537692
2023-07-12,0.0,0.9418632259671432,-0.10162403562537692
2023-07-13,0.0,0.9418632259671432,-0.10162403562537692
2023-07-14,0.0,0.9418632259671432,-0.10162403562537692
2023-07-17,0.0,0.9418632259671432,-0.10162403562537692
2023-07-18,0.004200888631625599,0.9458198884856548,-0.09785005824970983
2023-07-19,0.0,0.9458198884856548,-0.09785005824970983
2023-07-20,0.0,0.9458198884856548,-0.09785005824970983
2023-07-21,0.0,0.9458198884856548,-0.09785005824970983
2023-07-24,0.0,0.9458198884856548,-0.09785005824970983
2023-07-25,-0.0005364171781363503,0.945312534450048,-0.09833398697571949
2023-07-26,0.0,0.945312534450048,-0.09833398697571949
2023-07-27,0.0,0.945312534450048,-0.09833398697571949
2023-07-28,-0.0004095075812773352,0.9449254218005142,-0.09870322604383308
2023-07-31,0.0,0.9449254218005142,-0.09870322604383308
2023-08-01,0.0,0.9449254218005142,-0.09870322604383308
2023-08-02,-0.007352915591525955,0.9379774649337279,-0.10533038514564741
2023-08-03,0.0,0.9379774649337279,-0.10533038514564741
2023-08-04,0.0,0.9379774649337279,-0.10533038514564741
2023-08-07,0.0,0.9379774649337279,-0.10533038514564741
2023-08-08,0.0,0.9379774649337279,-0.10533038514564741
2023-08-09,0.0,0.9379774649337279,-0.10533038514564741
2023-08-10,0.0,0.9379774649337279,-0.10533038514564741
2023-08-11,0.0,0.9379774649337279,-0.10533038514564741
2023-08-14,0.0,0.9379774649337279,-0.10533038514564741
2023-08-15,0.0,0.9379774649337279,-0.10533038514564741
2023-08-16,0.0,0.9379774649337279,-0.10533038514564741
2023-08-17,-0.0026166645331321403,0.9355230925683586,-0.10767143539570778
2023-08-18,0.0023814492872051285,0.9377509933703195,-0.10554640017157813
2023-08-21,-0.001085560802951635,0.9367330076489877,-0.10651738393961085
2023-08-22,0.0,0.9367330076489877,-0.10651738393961085
