RETURN_MULTIPLIER,OI_MULTIPLIER,CORRELATION_THRESHOLD,单边费率,交易次数,胜率,累计收益率,年化收益率,最大回撤,年化夏普比率
1.0,3.0,0.5,0.0001,116.0,0.47413793103448276,0.06197538891760779,0.008109973803391624,0.031102703680550126,0.3028055649635203
1.0,3.0,0.6,0.0,101.0,0.504950495049505,0.060436380541605494,0.007913603990354678,0.024271620874111943,0.29799273617710836
1.0,3.0,0.6,0.0001,101.0,0.43564356435643564,0.05073589884051888,0.006670161614420245,0.026615628004977854,0.25389008192568785
1.0,3.0,0.7,0.0,83.0,0.46987951807228917,0.03292920421809509,0.004361541908310285,0.041017992877240395,0.17438696060520553
1.0,3.0,0.7,0.0001,83.0,0.39759036144578314,0.02449908600678885,0.003256547320666492,0.04313371911321451,0.1337357136676721
1.0,3.0,0.8,0.0,58.0,0.43103448275862066,-0.009755894357466377,-0.0013367107389691268,0.07001800531822022,-0.04426132658002186
1.0,3.0,0.8,0.0001,58.0,0.3448275862068966,-0.01666640853665713,-0.002290457710483529,0.07337377581148052,-0.08415095322413593
1.0,3.0,0.9,0.0,35.0,0.37142857142857144,-0.05946876131901413,-0.009187063629817471,0.07851605214850932,-0.7180270740491204
1.0,3.0,0.9,0.0001,35.0,0.2857142857142857,-0.06361000625703472,-0.00984503664827907,0.08112079666109029,-0.7612866235948333
1.0,3.5,0.5,0.0,63.0,0.5079365079365079,0.04891991844246024,0.006436279183981819,0.028749051669725634,0.2690133266002813
1.0,3.5,0.5,0.0001,63.0,0.4444444444444444,0.043488656590183083,0.005734682072991992,0.029919653736194096,0.241538389114267
1.0,3.5,0.6,0.0,55.0,0.4909090909090909,0.052237613133836014,0.006863305135029529,0.02478036991430932,0.28679868792536384
1.0,3.5,0.6,0.0001,55.0,0.45454545454545453,0.046999236493799446,0.0061885303746345155,0.025817105389034922,0.2603942071216565
1.0,3.5,0.7,0.0,47.0,0.46808510638297873,0.0386652591328136,0.0051089520542904054,0.031457064050751105,0.22135701456138235
1.0,3.5,0.7,0.0001,47.0,0.44680851063829785,0.03390530844327766,0.004488981933552294,0.03262495797858034,0.19628688871706002
1.0,3.5,0.8,0.0,29.0,0.4482758620689655,0.008885529070319587,0.0012674296892960513,0.03924416447154344,0.06595450958716037
1.0,3.5,0.8,0.0001,29.0,0.41379310344827586,0.005462223388067011,0.0007802670944510037,0.040979866210593685,0.04495683499936656
1.0,3.5,0.9,0.0,18.0,0.3888888888888889,-0.04350674517319941,-0.006673776887052618,0.050683280110638385,-0.6755442928583671
1.0,3.5,0.9,0.0001,18.0,0.3888888888888889,-0.045426567107269666,-0.0069741676410350895,0.05221104267037646,-0.6964812789977376
1.0,4.0,0.5,0.0,41.0,0.5121951219512195,0.055424079383165514,0.008757527930359554,0.035895508660778286,0.33943023313148607
1.0,4.0,0.5,0.0001,41.0,0.5121951219512195,0.05122129703281453,0.00810713290867593,0.03705893013137462,0.31599145067252166
1.0,4.0,0.6,0.0,38.0,0.5263157894736842,0.05824506619657277,0.009192868570533363,0.03405140815308105,0.35596310062668945
1.0,4.0,0.6,0.0001,38.0,0.5263157894736842,0.054031614333792444,0.00854228007677249,0.03521668479897255,0.3325782540146253
1.0,4.0,0.7,0.0,34.0,0.5294117647058824,0.06037840279439188,0.009521443963265375,0.027766340726894878,0.36851890947127086
1.0,4.0,0.7,0.0001,34.0,0.5294117647058824,0.05636815701791131,0.00890332847378228,0.02893794015352036,0.34639235262004536
1.0,4.0,0.8,0.0,22.0,0.45454545454545453,0.02486672466510642,0.003978238651432875,0.03570128847880427,0.1741694386572186
1.0,4.0,0.8,0.0001,22.0,0.45454545454545453,0.022005488845650234,0.003524637863635105,0.03744267602695195,0.15587925245622225
1.0,4.0,0.9,0.0,14.0,0.42857142857142855,-0.03472977554564083,-0.005774868422655177,0.03939199544375083,-0.5366252076922192
